NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
REGULATION OF LYMPHOCYTE MIGRATION%GOBP%GO:2000401	REGULATION OF LYMPHOCYTE MIGRATION%GOBP%GO:2000401		48	0.5374892	1.6321613	0.0	0.1128263	1.0	1493	tags=25%, list=10%, signal=28%	
REGULATION OF INTERLEUKIN-10 PRODUCTION%GOBP%GO:0032653	REGULATION OF INTERLEUKIN-10 PRODUCTION%GOBP%GO:0032653		41	0.5701414	1.631306	0.0	0.11311271	1.0	1195	tags=32%, list=8%, signal=34%	
REGULATION OF B CELL PROLIFERATION%GOBP%GO:0030888	REGULATION OF B CELL PROLIFERATION%GOBP%GO:0030888		39	0.50818115	1.6302121	0.0	0.11357117	1.0	2375	tags=36%, list=16%, signal=43%	
NEGATIVE REGULATION OF SECRETION%GOBP%GO:0051048	NEGATIVE REGULATION OF SECRETION%GOBP%GO:0051048		78	0.45530143	1.6292738	0.0	0.11476894	1.0	2289	tags=26%, list=15%, signal=30%	
REGULATION OF MONONUCLEAR CELL MIGRATION%GOBP%GO:0071675	REGULATION OF MONONUCLEAR CELL MIGRATION%GOBP%GO:0071675		86	0.46056366	1.6290041	0.0	0.114763774	1.0	1161	tags=22%, list=8%, signal=24%	
REGULATION OF SYSTEMIC ARTERIAL BLOOD PRESSURE BY HORMONE%GOBP%GO:0001990	REGULATION OF SYSTEMIC ARTERIAL BLOOD PRESSURE BY HORMONE%GOBP%GO:0001990		13	0.66853863	1.6290015	0.06666667	0.114443205	1.0	180	tags=15%, list=1%, signal=16%	
IFN-GAMMA PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%IFN-GAMMA PATHWAY	IFN-GAMMA PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%IFN-GAMMA PATHWAY		39	0.5651883	1.6289426	0.0	0.114159666	1.0	2083	tags=33%, list=14%, signal=39%	
POSITIVE REGULATION OF T-HELPER 1 TYPE IMMUNE RESPONSE%GOBP%GO:0002827	POSITIVE REGULATION OF T-HELPER 1 TYPE IMMUNE RESPONSE%GOBP%GO:0002827		12	0.760761	1.6289165	0.02631579	0.11384256	1.0	1574	tags=50%, list=10%, signal=56%	
APPENDAGE DEVELOPMENT%GOBP%GO:0048736	APPENDAGE DEVELOPMENT%GOBP%GO:0048736		42	0.5166065	1.6269443	0.0	0.11550066	1.0	484	tags=12%, list=3%, signal=12%	
CELLULAR EXTRAVASATION%GOBP%GO:0045123	CELLULAR EXTRAVASATION%GOBP%GO:0045123		29	0.5901286	1.6258788	0.0	0.116324745	1.0	3406	tags=62%, list=23%, signal=80%	
PLATELET MEDIATED INTERACTIONS WITH VASCULAR AND CIRCULATING CELLS%WIKIPATHWAYS_20240310%WP4462%HOMO SAPIENS	PLATELET MEDIATED INTERACTIONS WITH VASCULAR AND CIRCULATING CELLS%WIKIPATHWAYS_20240310%WP4462%HOMO SAPIENS		11	0.7878529	1.6255405	0.0	0.11645586	1.0	1019	tags=45%, list=7%, signal=49%	
NEUROMUSCULAR PROCESS CONTROLLING BALANCE%GOBP%GO:0050885	NEUROMUSCULAR PROCESS CONTROLLING BALANCE%GOBP%GO:0050885		11	0.7443957	1.62515	0.029411765	0.11678976	1.0	2508	tags=64%, list=17%, signal=76%	
POSITIVE REGULATION OF CATION TRANSMEMBRANE TRANSPORT%GOBP%GO:1904064	POSITIVE REGULATION OF CATION TRANSMEMBRANE TRANSPORT%GOBP%GO:1904064		75	0.46988657	1.624918	0.0	0.116677225	1.0	631	tags=11%, list=4%, signal=11%	
TRYPTOPHAN METABOLISM%WIKIPATHWAYS_20240310%WP465%HOMO SAPIENS	TRYPTOPHAN METABOLISM%WIKIPATHWAYS_20240310%WP465%HOMO SAPIENS		21	0.6258336	1.6246153	0.06896552	0.116632275	1.0	1405	tags=43%, list=9%, signal=47%	
ENDOLYSOSOMAL TOLL-LIKE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0140894	ENDOLYSOSOMAL TOLL-LIKE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0140894		19	0.6222555	1.6236769	0.0	0.117270425	1.0	961	tags=32%, list=6%, signal=34%	
CHEMICAL SYNAPTIC TRANSMISSION%GOBP%GO:0007268	CHEMICAL SYNAPTIC TRANSMISSION%GOBP%GO:0007268		184	0.4418827	1.6216148	0.0	0.11921148	1.0	2430	tags=35%, list=16%, signal=42%	
RECEPTOR SIGNALING PATHWAY VIA STAT%GOBP%GO:0097696	RECEPTOR SIGNALING PATHWAY VIA STAT%GOBP%GO:0097696		32	0.6036954	1.6212337	0.0	0.11929712	1.0	1477	tags=34%, list=10%, signal=38%	
REGULATION OF REGULATED SECRETORY PATHWAY%GOBP%GO:1903305	REGULATION OF REGULATED SECRETORY PATHWAY%GOBP%GO:1903305		73	0.49214205	1.6201208	0.0	0.12023419	1.0	2676	tags=37%, list=18%, signal=45%	
REGULATION OF ALPHA-BETA T CELL DIFFERENTIATION%GOBP%GO:0046637	REGULATION OF ALPHA-BETA T CELL DIFFERENTIATION%GOBP%GO:0046637		51	0.51378393	1.6191152	0.0	0.1208312	1.0	2613	tags=39%, list=17%, signal=47%	
ESCITALOPRAM ACTION PATHWAY%PATHWHIZ%PW000427	ESCITALOPRAM ACTION PATHWAY%PATHWHIZ%PW000427		16	0.6677966	1.6175463	0.0	0.122369654	1.0	1762	tags=69%, list=12%, signal=78%	
REGULATION OF VASCULAR ENDOTHELIAL CELL PROLIFERATION%GOBP%GO:1905562	REGULATION OF VASCULAR ENDOTHELIAL CELL PROLIFERATION%GOBP%GO:1905562		16	0.6804707	1.6173602	0.05263158	0.122311406	1.0	951	tags=25%, list=6%, signal=27%	
REGULATION OF SMOOTH MUSCLE CELL APOPTOTIC PROCESS%GOBP%GO:0034391	REGULATION OF SMOOTH MUSCLE CELL APOPTOTIC PROCESS%GOBP%GO:0034391		21	0.59206873	1.6169629	0.054054055	0.12256005	1.0	1718	tags=38%, list=11%, signal=43%	
T CELL ACTIVATION%GOBP%GO:0042110	T CELL ACTIVATION%GOBP%GO:0042110		152	0.4517453	1.6161999	0.0	0.1230361	1.0	2561	tags=31%, list=17%, signal=37%	
NEGATIVE REGULATION OF IMMUNE EFFECTOR PROCESS%GOBP%GO:0002698	NEGATIVE REGULATION OF IMMUNE EFFECTOR PROCESS%GOBP%GO:0002698		70	0.47796628	1.616164	0.0	0.122776076	1.0	1326	tags=37%, list=9%, signal=41%	
TOLL-LIKE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0002224	TOLL-LIKE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0002224		37	0.59121674	1.615113	0.045454547	0.12348024	1.0	1377	tags=27%, list=9%, signal=30%	
NUCLEOTIDE-BINDING DOMAIN, LEUCINE RICH REPEAT CONTAINING RECEPTOR SIGNALING PATHWAY%GOBP%GO:0035872	NUCLEOTIDE-BINDING DOMAIN, LEUCINE RICH REPEAT CONTAINING RECEPTOR SIGNALING PATHWAY%GOBP%GO:0035872		15	0.70628107	1.6144633	0.0	0.12395112	1.0	1530	tags=33%, list=10%, signal=37%	
BIOCARTA_PAR1_PATHWAY%MSIGDB_C2%BIOCARTA_PAR1_PATHWAY	BIOCARTA_PAR1_PATHWAY%MSIGDB_C2%BIOCARTA_PAR1_PATHWAY		13	0.6428461	1.6137226	0.0	0.1243516	1.0	4240	tags=62%, list=28%, signal=86%	
DENDRITIC SPINE DEVELOPMENT%GOBP%GO:0060996	DENDRITIC SPINE DEVELOPMENT%GOBP%GO:0060996		16	0.6558173	1.6136701	0.055555556	0.12405793	1.0	816	tags=19%, list=5%, signal=20%	
CELLULAR RESPONSE TO LECTIN%GOBP%GO:1990858	CELLULAR RESPONSE TO LECTIN%GOBP%GO:1990858		18	0.6670819	1.6132724	0.027027028	0.12403023	1.0	3199	tags=56%, list=21%, signal=71%	
NEUROPEPTIDE SIGNALING PATHWAY%GOBP%GO:0007218	NEUROPEPTIDE SIGNALING PATHWAY%GOBP%GO:0007218		16	0.65739024	1.6121371	0.029411765	0.124756314	1.0	1485	tags=56%, list=10%, signal=62%	
POTASSIUM CHANNELS%REACTOME DATABASE ID RELEASE 81%1296071	POTASSIUM CHANNELS%REACTOME DATABASE ID RELEASE 81%1296071		59	0.51660347	1.6112955	0.0	0.12528649	1.0	2170	tags=44%, list=14%, signal=51%	
NITRIC OXIDE STIMULATES GUANYLATE CYCLASE%REACTOME%R-HSA-392154.3	NITRIC OXIDE STIMULATES GUANYLATE CYCLASE%REACTOME%R-HSA-392154.3		20	0.6509527	1.6107386	0.0	0.12541583	1.0	3414	tags=60%, list=23%, signal=78%	
NICOTINAMIDE NUCLEOTIDE BIOSYNTHETIC PROCESS%GOBP%GO:0019359	NICOTINAMIDE NUCLEOTIDE BIOSYNTHETIC PROCESS%GOBP%GO:0019359		19	0.6397049	1.6100683	0.030303031	0.12577203	1.0	1838	tags=37%, list=12%, signal=42%	
MONONUCLEAR CELL MIGRATION%GOBP%GO:0071674	MONONUCLEAR CELL MIGRATION%GOBP%GO:0071674		70	0.5049512	1.6087831	0.0	0.12687407	1.0	1161	tags=27%, list=8%, signal=29%	
CITALOPRAM ACTION PATHWAY%PATHWHIZ%PW000426	CITALOPRAM ACTION PATHWAY%PATHWHIZ%PW000426		20	0.6135172	1.6084609	0.05	0.12677701	1.0	1762	tags=55%, list=12%, signal=62%	
FORMATION OF FIBRIN CLOT (CLOTTING CASCADE)%REACTOME DATABASE ID RELEASE 81%140877	FORMATION OF FIBRIN CLOT (CLOTTING CASCADE)%REACTOME DATABASE ID RELEASE 81%140877		18	0.5930795	1.6076841	0.0	0.12749326	1.0	2091	tags=56%, list=14%, signal=64%	
SECONDARY PALATE DEVELOPMENT%GOBP%GO:0062009	SECONDARY PALATE DEVELOPMENT%GOBP%GO:0062009		13	0.72186846	1.6076376	0.0	0.12716553	1.0	39	tags=8%, list=0%, signal=8%	
CARDIAC MUSCLE CELL DEVELOPMENT%GOBP%GO:0055013	CARDIAC MUSCLE CELL DEVELOPMENT%GOBP%GO:0055013		25	0.59503156	1.6062707	0.0	0.12848356	1.0	1335	tags=28%, list=9%, signal=31%	
DETECTION OF BACTERIUM%GOBP%GO:0016045	DETECTION OF BACTERIUM%GOBP%GO:0016045		11	0.7569673	1.6035285	0.02631579	0.13110687	1.0	1530	tags=55%, list=10%, signal=61%	
INTERLEUKIN-15 SIGNALING%REACTOME%R-HSA-8983432.5	INTERLEUKIN-15 SIGNALING%REACTOME%R-HSA-8983432.5		14	0.7087135	1.6032166	0.024390243	0.13115938	1.0	3276	tags=71%, list=22%, signal=91%	
POSITIVE REGULATION OF HEART GROWTH%GOBP%GO:0060421	POSITIVE REGULATION OF HEART GROWTH%GOBP%GO:0060421		15	0.68367785	1.6030535	0.027027028	0.1309216	1.0	701	tags=27%, list=5%, signal=28%	
CHONDROCYTE DIFFERENTIATION%GOBP%GO:0002062	CHONDROCYTE DIFFERENTIATION%GOBP%GO:0002062		26	0.6089834	1.6012237	0.0	0.13282213	1.0	1524	tags=23%, list=10%, signal=26%	
GROWTH HORMONE RECEPTOR SIGNALING%REACTOME%R-HSA-982772.3	GROWTH HORMONE RECEPTOR SIGNALING%REACTOME%R-HSA-982772.3		19	0.65805906	1.6008294	0.0	0.13277382	1.0	2486	tags=37%, list=17%, signal=44%	
MACROPHAGE ACTIVATION INVOLVED IN IMMUNE RESPONSE%GOBP%GO:0002281	MACROPHAGE ACTIVATION INVOLVED IN IMMUNE RESPONSE%GOBP%GO:0002281		11	0.7512193	1.600743	0.0	0.13262832	1.0	1567	tags=36%, list=10%, signal=41%	
REGULATION OF DENDRITE EXTENSION%GOBP%GO:1903859	REGULATION OF DENDRITE EXTENSION%GOBP%GO:1903859		13	0.7133173	1.6002637	0.027777778	0.1329546	1.0	623	tags=31%, list=4%, signal=32%	
POSITIVE REGULATION OF INTERLEUKIN-6 PRODUCTION%GOBP%GO:0032755	POSITIVE REGULATION OF INTERLEUKIN-6 PRODUCTION%GOBP%GO:0032755		66	0.5091637	1.5992551	0.0	0.13363086	1.0	1987	tags=27%, list=13%, signal=31%	
REGULATION OF BIOLOGICAL PROCESS INVOLVED IN SYMBIOTIC INTERACTION%GOBP%GO:0043903	REGULATION OF BIOLOGICAL PROCESS INVOLVED IN SYMBIOTIC INTERACTION%GOBP%GO:0043903		46	0.5466785	1.5988717	0.032258064	0.1337984	1.0	496	tags=17%, list=3%, signal=18%	
SIGNALING EVENTS MEDIATED BY TCPTP%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS MEDIATED BY TCPTP	SIGNALING EVENTS MEDIATED BY TCPTP%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS MEDIATED BY TCPTP		37	0.5359766	1.5984557	0.0	0.13399647	1.0	2157	tags=27%, list=14%, signal=31%	
REGULATION OF NEUROTRANSMITTER RECEPTOR ACTIVITY%GOBP%GO:0099601	REGULATION OF NEUROTRANSMITTER RECEPTOR ACTIVITY%GOBP%GO:0099601		20	0.6490853	1.5969034	0.0	0.13563891	1.0	942	tags=35%, list=6%, signal=37%	
BIOCARTA_RANKL_PATHWAY%MSIGDB_C2%BIOCARTA_RANKL_PATHWAY	BIOCARTA_RANKL_PATHWAY%MSIGDB_C2%BIOCARTA_RANKL_PATHWAY		12	0.7009876	1.5965532	0.027027028	0.13580021	1.0	27	tags=8%, list=0%, signal=8%	
PENTAZOCINE ACTION PATHWAY%SMPDB%SMP0000686	PENTAZOCINE ACTION PATHWAY%SMPDB%SMP0000686		16	0.6677966	1.5953826	0.0	0.13649265	1.0	1762	tags=69%, list=12%, signal=78%	
POSITIVE REGULATION OF GRANULOCYTE MACROPHAGE COLONY-STIMULATING FACTOR PRODUCTION%GOBP%GO:0032725	POSITIVE REGULATION OF GRANULOCYTE MACROPHAGE COLONY-STIMULATING FACTOR PRODUCTION%GOBP%GO:0032725		10	0.78015035	1.5947407	0.0	0.13683516	1.0	846	tags=30%, list=6%, signal=32%	
REGULATION OF VASCULOGENESIS%GOBP%GO:2001212	REGULATION OF VASCULOGENESIS%GOBP%GO:2001212		11	0.6778906	1.592587	0.032258064	0.13894701	1.0	1854	tags=45%, list=12%, signal=52%	
SYNAPTIC VESICLE CYCLE%GOBP%GO:0099504	SYNAPTIC VESICLE CYCLE%GOBP%GO:0099504		69	0.48734984	1.5925663	0.055555556	0.13869695	1.0	1703	tags=28%, list=11%, signal=31%	
POSITIVE REGULATION OF T CELL MEDIATED IMMUNITY%GOBP%GO:0002711	POSITIVE REGULATION OF T CELL MEDIATED IMMUNITY%GOBP%GO:0002711		50	0.48516533	1.592557	0.0	0.13835618	1.0	1937	tags=24%, list=13%, signal=27%	
REGULATION OF CD4-POSITIVE, ALPHA-BETA T CELL DIFFERENTIATION%GOBP%GO:0043370	REGULATION OF CD4-POSITIVE, ALPHA-BETA T CELL DIFFERENTIATION%GOBP%GO:0043370		43	0.51642597	1.5908436	0.0	0.14005472	1.0	2613	tags=42%, list=17%, signal=51%	
POSITIVE REGULATION OF NON-CANONICAL NF-KAPPAB SIGNAL TRANSDUCTION%GOBP%GO:1901224	POSITIVE REGULATION OF NON-CANONICAL NF-KAPPAB SIGNAL TRANSDUCTION%GOBP%GO:1901224		45	0.5115619	1.5899941	0.0	0.14097117	1.0	1530	tags=29%, list=10%, signal=32%	
BIOCARTA_TH1TH2_PATHWAY%MSIGDB_C2%BIOCARTA_TH1TH2_PATHWAY	BIOCARTA_TH1TH2_PATHWAY%MSIGDB_C2%BIOCARTA_TH1TH2_PATHWAY		14	0.6240675	1.589547	0.0	0.14129703	1.0	2613	tags=43%, list=17%, signal=52%	
PEPTIDE HORMONE PROCESSING%GOBP%GO:0016486	PEPTIDE HORMONE PROCESSING%GOBP%GO:0016486		24	0.5891776	1.5883572	0.0	0.1426052	1.0	180	tags=13%, list=1%, signal=13%	
NAD BIOSYNTHETIC PROCESS%GOBP%GO:0009435	NAD BIOSYNTHETIC PROCESS%GOBP%GO:0009435		18	0.663488	1.5872011	0.0	0.1436981	1.0	1838	tags=39%, list=12%, signal=44%	
SYNAPTIC VESICLE RECYCLING%GOBP%GO:0036465	SYNAPTIC VESICLE RECYCLING%GOBP%GO:0036465		42	0.5599869	1.5868155	0.032258064	0.143625	1.0	1703	tags=31%, list=11%, signal=35%	
FC-GAMMA RECEPTOR SIGNALING PATHWAY%GOBP%GO:0038094	FC-GAMMA RECEPTOR SIGNALING PATHWAY%GOBP%GO:0038094		24	0.56752336	1.5861522	0.08108108	0.14391565	1.0	2801	tags=38%, list=19%, signal=46%	
CALCIUM ION IMPORT ACROSS PLASMA MEMBRANE%GOBP%GO:0098703	CALCIUM ION IMPORT ACROSS PLASMA MEMBRANE%GOBP%GO:0098703		14	0.7262242	1.5844061	0.032258064	0.14577521	1.0	2458	tags=50%, list=16%, signal=60%	
AMINE LIGAND-BINDING RECEPTORS%REACTOME DATABASE ID RELEASE 81%375280	AMINE LIGAND-BINDING RECEPTORS%REACTOME DATABASE ID RELEASE 81%375280		12	0.67838705	1.5809753	0.0	0.1491653	1.0	1391	tags=50%, list=9%, signal=55%	
OXYCODONE ACTION PATHWAY%SMPDB%SMP0000409	OXYCODONE ACTION PATHWAY%SMPDB%SMP0000409		16	0.6677966	1.5803577	0.0	0.14947325	1.0	1762	tags=69%, list=12%, signal=78%	
DAP12 INTERACTIONS%REACTOME DATABASE ID RELEASE 81%2172127	DAP12 INTERACTIONS%REACTOME DATABASE ID RELEASE 81%2172127		34	0.5751272	1.5798147	0.04	0.14963195	1.0	2801	tags=41%, list=19%, signal=51%	
PID_IL12_2PATHWAY%MSIGDB_C2%PID_IL12_2PATHWAY	PID_IL12_2PATHWAY%MSIGDB_C2%PID_IL12_2PATHWAY		47	0.5141313	1.5797663	0.06666667	0.14933543	1.0	1027	tags=23%, list=7%, signal=25%	
POSITIVE REGULATION OF ORGAN GROWTH%GOBP%GO:0046622	POSITIVE REGULATION OF ORGAN GROWTH%GOBP%GO:0046622		15	0.68367785	1.579067	0.0	0.1495801	1.0	701	tags=27%, list=5%, signal=28%	
IFN-GAMMA%IOB%IFN-GAMMA	IFN-GAMMA%IOB%IFN-GAMMA		20	0.6269573	1.578718	0.027777778	0.14964062	1.0	3344	tags=60%, list=22%, signal=77%	
LEUKOCYTE PROLIFERATION%GOBP%GO:0070661	LEUKOCYTE PROLIFERATION%GOBP%GO:0070661		37	0.55622256	1.5783671	0.028571429	0.14973295	1.0	1190	tags=32%, list=8%, signal=35%	
REGULATION OF TYPE II INTERFERON-MEDIATED SIGNALING PATHWAY%GOBP%GO:0060334	REGULATION OF TYPE II INTERFERON-MEDIATED SIGNALING PATHWAY%GOBP%GO:0060334		11	0.7540693	1.5783005	0.0	0.14940876	1.0	951	tags=45%, list=6%, signal=48%	
KETOBEMIDONE ACTION PATHWAY%SMPDB%SMP0000690	KETOBEMIDONE ACTION PATHWAY%SMPDB%SMP0000690		16	0.6677966	1.5770093	0.033333335	0.15068619	1.0	1762	tags=69%, list=12%, signal=78%	
REGULATION OF SYSTEMIC ARTERIAL BLOOD PRESSURE%GOBP%GO:0003073	REGULATION OF SYSTEMIC ARTERIAL BLOOD PRESSURE%GOBP%GO:0003073		37	0.53046274	1.5761812	0.0	0.15151863	1.0	1187	tags=22%, list=8%, signal=23%	
IMMUNE RESPONSE-ACTIVATING CELL SURFACE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0002429	IMMUNE RESPONSE-ACTIVATING CELL SURFACE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0002429		195	0.42669284	1.5755148	0.0	0.15178445	1.0	2067	tags=27%, list=14%, signal=31%	
TRANS-SYNAPTIC SIGNALING%GOBP%GO:0099537	TRANS-SYNAPTIC SIGNALING%GOBP%GO:0099537		188	0.4381262	1.5744797	0.0	0.15254723	1.0	2430	tags=35%, list=16%, signal=41%	
CARFENTANIL ACTION PATHWAY%SMPDB%SMP0000414	CARFENTANIL ACTION PATHWAY%SMPDB%SMP0000414		16	0.6677966	1.573974	0.06451613	0.15260015	1.0	1762	tags=69%, list=12%, signal=78%	
MYD88-INDEPENDENT TOLL-LIKE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0002756	MYD88-INDEPENDENT TOLL-LIKE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0002756		14	0.6207957	1.5739365	0.030303031	0.15227367	1.0	1987	tags=36%, list=13%, signal=41%	
FENTANYL ACTION PATHWAY%PATHWHIZ%PW000421	FENTANYL ACTION PATHWAY%PATHWHIZ%PW000421		16	0.6677966	1.5727599	0.051282052	0.15332472	1.0	1762	tags=69%, list=12%, signal=78%	
POSITIVE REGULATION OF IMMUNE EFFECTOR PROCESS%GOBP%GO:0002699	POSITIVE REGULATION OF IMMUNE EFFECTOR PROCESS%GOBP%GO:0002699		161	0.43656358	1.5720942	0.0	0.15375486	1.0	1834	tags=25%, list=12%, signal=29%	
HYDROMORPHONE ACTION PATHWAY%PATHWHIZ%PW000416	HYDROMORPHONE ACTION PATHWAY%PATHWHIZ%PW000416		16	0.6677966	1.5719551	0.027777778	0.1535447	1.0	1762	tags=69%, list=12%, signal=78%	
BUPIVACAINE ACTION PATHWAY%SMPDB%SMP0000393	BUPIVACAINE ACTION PATHWAY%SMPDB%SMP0000393		16	0.6677966	1.5717537	0.0	0.15354022	1.0	1762	tags=69%, list=12%, signal=78%	
DIACYLGLYCEROL METABOLIC PROCESS%GOBP%GO:0046339	DIACYLGLYCEROL METABOLIC PROCESS%GOBP%GO:0046339		21	0.639404	1.5714161	0.0	0.15364718	1.0	55	tags=10%, list=0%, signal=10%	
PRILOCAINE ACTION PATHWAY%PATHWHIZ%PW000407	PRILOCAINE ACTION PATHWAY%PATHWHIZ%PW000407		16	0.6677966	1.5701683	0.02631579	0.15485331	1.0	1762	tags=69%, list=12%, signal=78%	
MYELOID LEUKOCYTE ACTIVATION%GOBP%GO:0002274	MYELOID LEUKOCYTE ACTIVATION%GOBP%GO:0002274		80	0.4493172	1.5682684	0.0	0.15691611	1.0	1567	tags=29%, list=10%, signal=32%	
LEUKOCYTE CHEMOTAXIS%GOBP%GO:0030595	LEUKOCYTE CHEMOTAXIS%GOBP%GO:0030595		90	0.5060488	1.5679278	0.0	0.15707466	1.0	1136	tags=27%, list=8%, signal=29%	
POTASSIUM ION TRANSMEMBRANE TRANSPORT%GOBP%GO:0071805	POTASSIUM ION TRANSMEMBRANE TRANSPORT%GOBP%GO:0071805		78	0.44914743	1.5678283	0.0	0.15694411	1.0	2207	tags=42%, list=15%, signal=49%	
REGULATION OF RUNX1 EXPRESSION AND ACTIVITY%REACTOME DATABASE ID RELEASE 81%8934593	REGULATION OF RUNX1 EXPRESSION AND ACTIVITY%REACTOME DATABASE ID RELEASE 81%8934593		17	0.5860718	1.5662394	0.04	0.15821977	1.0	3647	tags=53%, list=24%, signal=70%	
MACROPHAGE DIFFERENTIATION%GOBP%GO:0030225	MACROPHAGE DIFFERENTIATION%GOBP%GO:0030225		24	0.5962704	1.5656093	0.0	0.15854922	1.0	2083	tags=38%, list=14%, signal=43%	
TRAF3-DEPENDENT IRF ACTIVATION PATHWAY%REACTOME%R-HSA-918233.4	TRAF3-DEPENDENT IRF ACTIVATION PATHWAY%REACTOME%R-HSA-918233.4		13	0.7015805	1.5655544	0.057142857	0.15835986	1.0	1099	tags=38%, list=7%, signal=41%	
TRAMADOL ACTION ACTION PATHWAY%SMPDB%SMP0000671	TRAMADOL ACTION ACTION PATHWAY%SMPDB%SMP0000671		16	0.6677966	1.5651243	0.045454547	0.15837272	1.0	1762	tags=69%, list=12%, signal=78%	
RSV-HOST INTERACTIONS%REACTOME DATABASE ID RELEASE 81%9833110	RSV-HOST INTERACTIONS%REACTOME DATABASE ID RELEASE 81%9833110		78	0.4911924	1.5644612	0.0	0.15872793	1.0	1099	tags=22%, list=7%, signal=23%	
MONONUCLEAR CELL DIFFERENTIATION%GOBP%GO:1903131	MONONUCLEAR CELL DIFFERENTIATION%GOBP%GO:1903131		162	0.4164588	1.5641603	0.0	0.15896513	1.0	2561	tags=30%, list=17%, signal=35%	
DENDRITIC SPINE MORPHOGENESIS%GOBP%GO:0060997	DENDRITIC SPINE MORPHOGENESIS%GOBP%GO:0060997		13	0.708755	1.5633359	0.030303031	0.15962176	1.0	816	tags=23%, list=5%, signal=24%	
POSITIVE REGULATION OF RESPONSE TO TUMOR CELL%GOBP%GO:0002836	POSITIVE REGULATION OF RESPONSE TO TUMOR CELL%GOBP%GO:0002836		13	0.7271548	1.5633318	0.05	0.1593199	1.0	752	tags=31%, list=5%, signal=32%	
ACIDIC AMINO ACID TRANSPORT%GOBP%GO:0015800	ACIDIC AMINO ACID TRANSPORT%GOBP%GO:0015800		19	0.5983016	1.5621296	0.037037037	0.16020079	1.0	860	tags=26%, list=6%, signal=28%	
CARDIAC MUSCLE CELL DIFFERENTIATION%GOBP%GO:0055007	CARDIAC MUSCLE CELL DIFFERENTIATION%GOBP%GO:0055007		35	0.5480877	1.5615948	0.0	0.16049014	1.0	1335	tags=26%, list=9%, signal=28%	
CALCIUM ION IMPORT INTO CYTOSOL%GOBP%GO:1902656	CALCIUM ION IMPORT INTO CYTOSOL%GOBP%GO:1902656		16	0.65947485	1.5612713	0.0	0.16041417	1.0	2458	tags=44%, list=16%, signal=52%	
GRANULOCYTE CHEMOTAXIS%GOBP%GO:0071621	GRANULOCYTE CHEMOTAXIS%GOBP%GO:0071621		52	0.5445328	1.5609672	0.0	0.16042008	1.0	1136	tags=31%, list=8%, signal=33%	
REGULATION OF MONOATOMIC ION TRANSMEMBRANE TRANSPORT%GOBP%GO:0034765	REGULATION OF MONOATOMIC ION TRANSMEMBRANE TRANSPORT%GOBP%GO:0034765		189	0.4225829	1.5609355	0.0	0.16014746	1.0	1179	tags=17%, list=8%, signal=18%	
NEGATIVE REGULATION OF T CELL PROLIFERATION%GOBP%GO:0042130	NEGATIVE REGULATION OF T CELL PROLIFERATION%GOBP%GO:0042130		37	0.5491273	1.5608572	0.035714287	0.15990384	1.0	1665	tags=32%, list=11%, signal=36%	
SUCCINATE SIGNALLING DURING INFLAMMATION%SMPDB%SMP0084634	SUCCINATE SIGNALLING DURING INFLAMMATION%SMPDB%SMP0084634		12	0.6991822	1.5589814	0.02631579	0.16185184	1.0	839	tags=17%, list=6%, signal=18%	
REGULATION OF TOLERANCE INDUCTION%GOBP%GO:0002643	REGULATION OF TOLERANCE INDUCTION%GOBP%GO:0002643		10	0.7421059	1.5576065	0.0	0.16307843	1.0	1665	tags=60%, list=11%, signal=67%	
NICOTINAMIDE SALVAGING%REACTOME DATABASE ID RELEASE 81%197264	NICOTINAMIDE SALVAGING%REACTOME DATABASE ID RELEASE 81%197264		17	0.6889743	1.5567027	0.0	0.16366142	1.0	1838	tags=41%, list=12%, signal=47%	
NEGATIVE REGULATION OF VIRAL TRANSCRIPTION%GOBP%GO:0032897	NEGATIVE REGULATION OF VIRAL TRANSCRIPTION%GOBP%GO:0032897		14	0.66514033	1.556607	0.0	0.16335663	1.0	1945	tags=29%, list=13%, signal=33%	
MYELOID CELL ACTIVATION INVOLVED IN IMMUNE RESPONSE%GOBP%GO:0002275	MYELOID CELL ACTIVATION INVOLVED IN IMMUNE RESPONSE%GOBP%GO:0002275		35	0.55870795	1.556463	0.04	0.16313615	1.0	943	tags=23%, list=6%, signal=24%	
REGULATION OF NMDA RECEPTOR ACTIVITY%GOBP%GO:2000310	REGULATION OF NMDA RECEPTOR ACTIVITY%GOBP%GO:2000310		10	0.75718546	1.556443	0.025	0.16280842	1.0	823	tags=40%, list=5%, signal=42%	
